20, 1000, 1, 15748.5, 181.034810289
20, 1000, 2, 15748.5, 177.750799254
20, 1000, 3, 15684.0, 181.895591891
20, 1000, 4, 15684.0, 176.860760742
20, 1000, 5, 15348.0, 171.079226945
20, 1000, 6, 15208.5, 167.579303745
20, 1000, 7, 15304.5, 168.079686552
20, 1000, 8, 15328.5, 167.403292469
20, 1000, 9, 15348.0, 166.748302563
20, 1000, 10, 15348.0, 170.328414344
