20, 1000, 1, 246.0, 138.906356362
20, 1000, 2, 246.0, 137.323414441
20, 1000, 3, 240.0, 133.737758646
20, 1000, 4, 192.75, 131.086038499
20, 1000, 5, 192.75, 129.313954195
20, 1000, 6, 210.75, 128.877611303
20, 1000, 7, 215.25, 129.198298143
20, 1000, 8, 257.25, 127.805612275
20, 1000, 9, 257.25, 125.915131771
20, 1000, 10, 257.25, 131.499892364
