20, 1000, 1, 1687.5, 67.0135614
20, 1000, 2, 1687.5, 60.919562633
20, 1000, 3, 1687.5, 61.449544447
20, 1000, 4, 1687.5, 60.676378925
20, 1000, 5, 1687.5, 64.113790637
20, 1000, 6, 1687.5, 62.222206214
20, 1000, 7, 1687.5, 61.835791667
20, 1000, 8, 1687.5, 61.744204263
20, 1000, 9, 1687.5, 61.043414187
20, 1000, 10, 1687.5, 59.738977563
