20, 1000, 1, 2343.0, 57.40883283
20, 1000, 2, 2343.0, 47.939097782
20, 1000, 3, 2343.0, 47.624907985
20, 1000, 4, 2343.0, 48.573434857
20, 1000, 5, 2343.0, 46.230247874
20, 1000, 6, 2343.0, 47.824390927
20, 1000, 7, 2343.0, 47.417088751
20, 1000, 8, 2343.0, 46.857647084
20, 1000, 9, 2343.0, 46.5964729
20, 1000, 10, 2343.0, 48.089898134
