20, 1000, 1, 2186.25, 86.483839576
20, 1000, 2, 2471.25, 78.087580766
20, 1000, 3, 2115.0, 76.468212539
20, 1000, 4, 3395.25, 76.267040069
20, 1000, 5, 2586.75, 75.866729943
20, 1000, 6, 2550.75, 75.832214575
20, 1000, 7, 2270.25, 72.534016179
20, 1000, 8, 2290.5, 73.265977159
20, 1000, 9, 2169.0, 74.59459366
20, 1000, 10, 2486.25, 74.41355838
