20, 1000, 1, 3753.0, 44.575179221
20, 1000, 2, 3753.0, 39.14070679
20, 1000, 3, 3753.0, 39.952068878
20, 1000, 4, 3753.0, 38.257662838
20, 1000, 5, 3753.0, 37.080545687
20, 1000, 6, 3753.0, 37.359976887
20, 1000, 7, 3957.0, 35.744665038
20, 1000, 8, 4554.0, 37.035307481
20, 1000, 9, 3753.0, 36.630329707
20, 1000, 10, 3753.0, 36.448642427
